20201118,昆山,陆家,水岸香堤 南北通透户型 三房两厅 边套 中间楼层采光好,177万,中楼层(共12层)                                                3室2厅 | 89.5平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_RI1VZapGZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,{明星推荐}精装两房，自住装修，拎包入住！,103.8万,高楼层(共27层)                                                2室2厅 | 74平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_I7T3lOJjy_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,满二年 ，业主急卖，朝南户型，采光足，视野开阔,103万,低楼层(共27层)                                                2室1厅 | 74平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_WmDs0qtcv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,{明星推荐}常发大两房，楼层好，白菜价，急售！急售！,96万,高楼层(共27层)                                                2室2厅 | 74平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_AiDTPaGkA_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,博雅景园，好楼层，精装修，22平米车库，满五唯一,143万,中楼层(共6层)                                                2室2厅 | 86平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/pc1_9S25lUnbg_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,夏桥家园，新农贸市场旁，宽敞大三房诚心出售,158万,中楼层(共6层)                                                3室2厅 | 120平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_ZrrpZXcma_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,70年产权小户型， 中环内好位置，中等装修，61万,61万,高楼层(共18层)                                                1室1厅 | 49.28平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_VMVU7OatI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,碧湖苑，精装两房97.4平138万，配套设施齐全,132万,低楼层(共6层)                                                2室2厅 | 97.4平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/pc1_l7aG17FNj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,｛明星推荐｝北区大两房，好楼层，好房型！,105万,中楼层(共29层)                                                2室2厅 | 82.64平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_GLRzTsYnU_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,佳茂缘 ， 70年产权小户型住宅，电梯一房，民用水电,45万,高楼层(共18层)                                                1室1厅 | 36平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_PM9h2FKxX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,精装两房 满两年 楼层较好  刚需两房,125万,中楼层(共18层)                                                2室2厅 | 104.4平米                                  | 西南,https://ke-image.ljcdn.com/320500-inspection/pc1_I4fsprnN8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,此房满两年，简装无改造，中高楼层，采光无遮挡,122万,高楼层(共29层)                                                2室2厅 | 83平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_3pw1QsWxn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,陆家高 端小区 水岸香堤简装两房 房东诚心出售,120万,低楼层(共12层)                                                2室2厅 | 71.59平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_xuxJESp6I_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡，精致小三房，诚心出售，115万，欢迎看房,115万,低楼层(共27层)                                                3室2厅 | 94.91平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_wzYo8Aujc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡 毛坯两房 品质小区 随时看房 设施齐全必看好房,86万,低楼层(共11层)                                                2室2厅 | 74.55平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_WlaZKKWLK_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,陆家博怡轩精装两房 南北通 带电梯 诚心售,140万,低楼层(共11层)                                                2室2厅 | 95平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_6xonjpfAJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,看房怎能不看这套，飞机户型大三房，精装修，拎包住,175万,高楼层(共6层)                                                3室2厅 | 119平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Frr2z4OIM_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,博怡轩，精装两房全屋带暖片150万，南北通透,152万,低楼层(共11层)                                                2室2厅 | 99.48平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/pc1_DBIGRIA9V_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,（值得推荐）青春雅居，精装修大两室，实景照片,126万,中楼层(共8层)                                                2室2厅 | 99平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_UQh5gqJ8h_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,白 洋 湾 好 房 出 售，市 区 边 上,39万,高楼层(共10层)                                                1室1厅 | 52平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_8p8JU1E7g_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,白 洋 湾 高 端 好 房 出 售，,39万,高楼层(共10层)                                                1室1厅 | 52平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_OMJGjKfGG_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,方便看房，满两年税费少，房东诚意出售，交通便利。,96万,高楼层(共25层)                                                2室2厅 | 74平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_mkws3RPj7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡 豪，装修大三房 边套南北通 采光充足,159万,高楼层(共27层)                                                3室2厅 | 106平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_0b2b0xwtB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡精装家具家电齐全，房东急售价格可谈,140万,中楼层(共24层)                                                3室2厅 | 88.97平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ihX4f53dX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,此房满两年，毛坯未曾入住过，高楼层大面积边套新上,220万,高楼层(共28层)                                                3室2厅 | 134.08平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_uaY1CKhDR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,邵村北苑，简装大三房，房东诚心出售。新上,165万,低楼层(共6层)                                                3室2厅 | 117平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_5d3w1FBcc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,陈巷花园 2室2厅 南新上,152万,高楼层(共14层)                                                2室2厅 | 88.26平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_H3W8l14yQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,70年产权住宅，可以贷款，可用公积金。新上,135万,低楼层(共18层)                                                2室2厅 | 104.24平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_6xgaay77E_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,陆家S1地铁口  陈巷两房 一步一树一花一木新上,138万,高楼层(共27层)                                                2室2厅 | 90.68平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_D5sCOIq1d_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,美吉特公寓，105平两房，61万，户型好，价格很便宜！新上,61万,中楼层(共14层)                                                2室2厅 | 105.11平米                                  | 北 南,https://ke-image.ljcdn.com/110000-inspection/pc1_RsEb6hDkA_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,珠海新村  3室2厅  南北通透  业主诚心出售新上,130万,中楼层(共5层)                                                3室1厅 | 83.5平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_AbWHMOImx_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,东景苑，精装两房，两房朝南，房东急卖，随时看房！新上,132万,中楼层(共11层)                                                2室2厅 | 87平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_sTXyGdU0t_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡北区 2室2厅 南必看好房,114万,高楼层(共25层)                                                2室2厅 | 82.62平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Id399Ukf2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,水岸香堤，闹中取静，经典两房，适合热爱生活的你必看好房,128万,中楼层(共20层)                                                2室2厅 | 70平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_RGSJaKqjV_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,东景苑精装两房，中间楼层，满两年，居家自主诚心出售必看好房,134.5万,中楼层(共11层)                                                2室2厅 | 87平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ugI0xZFAz_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,地铁口优质房源  业主置换    房东急售必看好房,114万,中楼层(共29层)                                                2室1厅 | 82.64平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_oYIbcClC7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡，地铁口，毛坯三房，好楼层，采光刺眼新上,128万,高楼层(共29层)                                                3室2厅 | 89平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_CMdORNxDl_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡2房 满两年 中高楼层采光好,120万,高楼层(共27层)                                                2室2厅 | 73.87平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_0s6nVTDzv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,美吉特SOHO，地铁口单身公寓，54平精装，价格便宜！,34.5万,高楼层(共15层)                                                1室1厅 | 54平米                                  | 北 南,https://ke-image.ljcdn.com/110000-inspection/pc1_vQejmzgtO_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,东方假日城 3室2厅 南 北,222万,中楼层(共6层)                                                3室2厅 | 134平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_mNOaE9Z5m_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,业主诚心出售，轻轨口，近启发广场，生活方便,190万,低楼层(共18层)                                                2室2厅 | 91.99平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_FYi08gR9f_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,D铁房，夏桥家园多层大三房 户型敞亮楼层好还带车库！,150万,高楼层(共6层)                                                3室2厅 | 120.46平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_dVshOAsMo_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,{明星推荐}精装自住大三房，只卖毛坯价必看好房,135万,中楼层(共27层)                                                3室2厅 | 94.91平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_iyK5aKgDH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,{明星推荐}北区前排位置，大三房，精装只卖毛坯价,145万,高楼层(共25层)                                                3室2厅 | 99平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_GAFzqJSI9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,{明星推荐}稀有洋房，好楼层，诚心急售。。,180万,中楼层(共6层)                                                3室2厅 | 113.35平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_40KOu9BCS_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,陈巷花园，精装两房，房东诚心出售，看房方便。必看好房,137万,中楼层(共18层)                                                2室2厅 | 92.55平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_zaDpiNKtV_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,美吉特SOHO，地铁口单身公寓，54平精装，价格便宜！,40万,高楼层(共15层)                                                1室1厅 | 54平米                                  | 北 南,https://ke-image.ljcdn.com/110000-inspection/pc1_XpxL30Oo9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡 精装小三房  东边套 诚心出售,136.5万,高楼层(共29层)                                                3室2厅 | 90.47平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_YZizQit6v_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,山水江南，精装三房，双阳台，中间层，自住保养好,180万,中楼层(共18层)                                                3室2厅 | 102平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_LPYYfvCah_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡，地铁口，74平两房，好位置，好楼层，急售必看好房,97万,低楼层(共27层)                                                2室2厅 | 74平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_tgN3hCgG7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,启发广场 3室2厅 南,220万,高楼层(共6层)                                                3室2厅 | 132.46平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_E4cBePyXP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,青春雅居一期 89平 两房朝南 业主诚心出售,120万,中楼层(共8层)                                                2室1厅 | 89.29平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_q52IQYOVi_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,此房产证满两年，小区环境好，好楼栋好楼层,132万,低楼层(共27层)                                                3室2厅 | 98.09平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_rRJ9YhIUA_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,云立方精装修全配四房，房东诚心出售。,167万,低楼层(共14层)                                                4室1厅 | 90.19平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_0Kd7I8YYM_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,此房满五年，交通方便小区50米公交站台500米有超市,95万,高楼层(共11层)                                                2室2厅 | 69.98平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ccQGAeTWn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发南区，好楼栋好楼层，精装修自住，采光视野佳~,150万,高楼层(共27层)                                                3室2厅 | 99.3平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_rrxO0nPLG_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡，地铁口，74平两房，好位置，好楼层，急售,115万,高楼层(共27层)                                                2室2厅 | 74平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_phPcpQsVn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,此房满两年，可随时过户，看房方便，业主诚心度高必看好房,125万,低楼层(共18层)                                                2室2厅 | 69平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_uZVrbiSzZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡北区 3室2厅 南 北,140万,高楼层(共25层)                                                3室2厅 | 96.25平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_jIbTS61i9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,启发广场，电梯两室，精装修，拎包住，双开间大阳台,159万,中楼层(共17层)                                                2室2厅 | 89.9平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_GNRYfA2xy_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,牧医新村 3室2厅 南,150万,低楼层(共5层)                                                3室2厅 | 95.61平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_cgEAdKmPQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,陈巷花园，精装南北通复式，拎包入住，满两年,198万,高楼层(共18层)                                                3室2厅 | 119平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_Jz5oUrw8h_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,蒋巷南苑，200平楼中楼，户型好，视野开阔，房东诚售,195万,高楼层(共6层)                                                5室2厅 | 200平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_PrwsIKUne_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,此房满五唯一，户型好，电梯房，交通方便。必看好房,123万,中楼层(共11层)                                                2室2厅 | 87平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_xbtS0CN8D_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡 毛坯房 楼栋楼层好 看房方便必看好房,92万,中楼层(共27层)                                                2室2厅 | 74平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_NOLFHwLJI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,业主诚心出售，轻轨口，近启发广场，生活方便,199万,中楼层(共18层)                                                3室1厅 | 98平米                                  | 南 东 北,https://ke-image.ljcdn.com/110000-inspection/pc1_YTGcNUWSx_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,陆家陈巷花园，毛坯两房南北户型，房东诚心出售，,135万,低楼层(共18层)                                                2室2厅 | 91平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Ffp4dPHU3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,杏花南苑，别墅区里的住宅房，两室户，景观房，带车库,130万,高楼层(共6层)                                                2室2厅 | 83.04平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_mXLvBCpO1_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,青春雅居，大户型四房出售，单价不到一万块，带装修,165万,中楼层(共8层)                                                4室3厅 | 175.81平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_Lu5uHyD35_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,德祐小胡为你推荐，青春雅居两房两厅出售随时看房,110万,中楼层(共7层)                                                2室2厅 | 83平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ZOJDtSvfK_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡北区 2室2厅 南,112万,低楼层(共25层)                                                2室2厅 | 82平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_USIgfjzUF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,夏桥花园电梯房，房型好价格不贵，看房提前联系。,122万,高楼层(共18层)                                                2室2厅 | 92.85平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_b9JxpQVt9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,好孩子公寓 2室2厅 南,85万,中楼层(共5层)                                                2室2厅 | 57平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_U4jv7KPh0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡89.85平满5唯一，楼层好，视野开阔,125万,中楼层(共29层)                                                3室1厅 | 89.85平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_Nubl5sviC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,东景苑精装两房 楼层好户型好装修好！满两年税费少！,135万,中楼层(共5层)                                                3室1厅 | 88平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_pKVRQ2sYs_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,山水江南精装三房 房东诚心出售 好楼层 采光好必看好房,178万,低楼层(共18层)                                                3室2厅 | 108.45平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_xScb6adRf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,山水江南，全新精装，鲜少住，保养如新，换房急售,200万,中楼层(共18层)                                                3室2厅 | 108.57平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_BhxPkd7PJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,百灵佳苑北区 4室2厅 南 北,134.8万,高楼层(共6层)                                                4室2厅 | 145平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_XjqAkiXzL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,此房楼层 好采光充足，户型正气，交通便利，出行方便,165万,高楼层(共6层)                                                5室3厅 | 163.55平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_OpzEAo3Qd_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,联谊新村，大三房，精装修，123平,185万,高楼层(共6层)                                                3室2厅 | 123.4平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_H4QfwKWPf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,买房的看过来 东方假日城 通透户型 诚心出售,145万,低楼层(共13层)                                                2室1厅 | 92平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_1YcCPOxzB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,宜家花园三室两厅两卫，精装修房东换房诚心出售楼层好,150万,高楼层(共6层)                                                3室2厅 | 123平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_TNXkq4KfZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,陈巷花园高层两房 毛坯出租中 房东诚心出售,140万,高楼层(共27层)                                                2室2厅 | 91平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_SE9QFmVlj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,夏桥家园，精装修南北通透两室 ，拎包入住，随时可看,126万,高楼层(共6层)                                                2室2厅 | 93.8平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_d2twPLi7d_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,博雅景园，精装修顶楼复式，诚心出售，看房方便,170万,高楼层(共6层)                                                3室3厅 | 122.21平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_rJawgPMUA_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,明厨明卫经典开间，通风好，楼间距宽，无遮挡视野好。,98万,低楼层(共3层)                                                3室2厅 | 106.2平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_66n0vNEit_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,纯边套 30万装修 保养好 拎包入住 钻石楼层,160万,中楼层(共25层)                                                3室2厅 | 100.9平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_L1ZRpWvJs_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,陆家陈巷花园，大面积清水毛坯。房东诚心出售。,225万,高楼层(共27层)                                                3室2厅 | 134平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_j6yrqV0lJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,香花苑，精致装修，西边套，房东换房急售！,162万,中楼层(共18层)                                                2室2厅 | 92平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_XNtMXA3rH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,山水江南楼梯房，中间楼层，少有资源，带车位，精装修,170万,中楼层(共6层)                                                3室2厅 | 91平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_N33efziCo_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,青春雅居一期，全南户型主卧室带阳台，采光好随时看房,112万,中楼层(共8层)                                                2室2厅 | 89平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_O4ntAXDhz_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发精装两房！满两年税费少！高楼层视野采光好！,116.5万,高楼层(共29层)                                                2室2厅 | 82.64平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_t5SN9O28G_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,青春雅居一期，89平多层首付25万，随时可以看房签约必看好房,104.5万,中楼层(共8层)                                                2室2厅 | 89平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_KwprO95sg_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,春江佳苑，精致装修，房东新装修，从未住过人！,132万,中楼层(共6层)                                                3室1厅 | 87平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_8W168FmVx_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,夏桥家园 2室1厅 南 北,107万,高楼层(共6层)                                                2室1厅 | 71.98平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_ghHO3W5xw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,常发豪郡，101平简装三房，边套双阳台，采光刺眼,137万,高楼层(共27层)                                                3室2厅 | 101平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_eB6g574MQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,大三房，南北通透，看房很方便.,140万,中楼层(共25层)                                                3室2厅 | 94.76平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_65JWF0quY_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,沙葛新村精装楼中楼，房东诚心出售，价格美丽,165万,高楼层(共7层)                                                4室2厅 | 156平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_mb5GoIsAO_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,昆山,陆家,山水江南好房看这里，119平大套，精装修，拎包住,200万,低楼层(共15层)                                                3室2厅 | 119平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_hoQmgIsNJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
