20201118,工业园区,独墅湖高教区,中楼层 南北通透，精装自住，随时可以签约。新上,430万,高楼层(共20层)                                                3室2厅 | 103.8平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/pc1_1KgGQhHNq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,精装修自住  中间楼层采光视野好  业主置换诚意出售,320万,中楼层(共18层)                                                2室1厅 | 83平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/fc6bd4f2-4946-4fbc-9c45-17204b7f1fe5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,月亮湾三号 精致装修大三房 独墅湖CBD 房东诚心出售,598万,低楼层(共19层)                                                3室2厅 | 119.2平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/d95684fb-6e6c-4873-8de2-67ca46ca5fec_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,独墅湖高教区精装近地铁，诚意出售,338万,低楼层(共30层)                                                2室1厅 | 85.07平米                                  | 西南,https://ke-image.ljcdn.com/320500-inspection/f7fd1b88-991b-4434-b4ec-7204e8cffe58_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林缘 3室2厅 南,460万,低楼层(共17层)                                                3室2厅 | 124平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_FJD6zgqtB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德公园  精装两房房，通风好，采光好,400万,高楼层(共20层)                                                2室2厅 | 88平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_GbZEqiISd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林三房，诚意出售，价格可以谈,385万,低楼层(共18层)                                                3室2厅 | 118.37平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_TlbQvnvxX.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,婚装两房，品牌家具，老板科勒，采光赞，舒适度高,305万,低楼层(共18层)                                                2室2厅 | 83平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/cc1b558e-1a67-416b-bb19-d76cff92c30e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,月亮湾3+1户型143平稀有西边户 满五唯一,750万,高楼层(共12层)                                                4室2厅 | 143平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_QhpRkoH3Z_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林缘三房 精装 保养好 居住舒服,433万,低楼层(共18层)                                                3室2厅 | 121.62平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_DRlqzR79m_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,月亮湾一期精装洋房  房东诚心出售 有车位 看房方便,450万,低楼层(共11层)                                                2室2厅 | 93.5平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_C3vnvma0J_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德精装四房采光刺眼业主诚心出售,570万,中楼层(共20层)                                                4室2厅 | 140.78平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/32a59fd3-3354-411c-8425-27dea3a00044_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德2期中间位置四房带装修，房东诚心出售,628万,中楼层(共20层)                                                4室2厅 | 141平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_hRXk0sQZq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,建屋海德公园 4室2厅 南,643万,中楼层(共20层)                                                4室2厅 | 133.15平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/133c782b-c31e-4f3b-8bc6-0869c9de3057_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,地铁口，满两年，诚意出售，精装视野好。,298万,中楼层(共30层)                                                2室2厅 | 86.17平米                                  | 东 东南 南,https://ke-image.ljcdn.com/110000-inspection/de9998ff-b0d4-410e-a0b2-a14c5494fb3a_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,独墅湖高教区翰林缘经典三房诚意出售采光好,396万,高楼层(共18层)                                                3室2厅 | 123平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/b9aa445c-9fca-41c4-aa45-3c72563f292c_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林缘精装两房，三开间朝南，寻找有缘人,299万,低楼层(共25层)                                                2室2厅 | 96.5平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_4byLu0X8R_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,月亮湾中高楼层采光好，带精装家私,满2年，诚意出售,399万,中楼层(共27层)                                                2室2厅 | 81.11平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/f54dfbf1-1396-4d6a-a5a5-3f57d2bdc6a7_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,园区独墅湖 月亮湾板块 精装3房 业主急售,475万,高楼层(共27层)                                                3室2厅 | 99平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/4eee9356-8108-4b0b-82fd-a6b8bb1bbb45_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,中高楼层采光视野好   保养不错,305万,中楼层(共25层)                                                2室2厅 | 96.27平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_64DTjgShZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林缘精装三房，房型正气，独墅湖板块,425万,中楼层(共18层)                                                3室2厅 | 121平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/8fd85c43-9e35-44b6-8795-bb398ee8df1b_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林缘 3室2厅 南,460万,中楼层(共25层)                                                3室2厅 | 135平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_4YmbpNZJR.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,2号线月亮湾7号口星湖公馆精装修套房户型可看房,348万,中楼层(共30层)                                                1室1厅 | 84.12平米                                  | 东,https://ke-image.ljcdn.com/110000-inspection/baf7aad4-2f77-42e6-aa4b-1b906aee43d2_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林经典四房两卫，房东诚心出售,538万,低楼层(共18层)                                                4室2厅 | 140平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/dd67f9af-c752-49d5-ba5f-6bf79a533b8f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,独墅湖高教区海德公园精装三房两卫zy空调地暖诚心出售,600万,高楼层(共18层)                                                3室2厅 | 136.1平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_XM4FGoIgd_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,月亮湾一线湖景大平层+东边套瞰湖高层+大品牌软装,1155万,中楼层(共26层)                                                4室2厅 | 186.16平米                                  | 北 南,https://ke-image.ljcdn.com/110000-inspection/9e6c934c-1e8b-470c-80c1-3865085ad425_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,中新星湖公馆精装房业主诚心出售,306万,中楼层(共30层)                                                2室1厅 | 86平米                                  | 东南,https://ke-image.ljcdn.com/110000-inspection/01083bfa-cdc4-4ff0-82d6-77a3a7610477_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,满二，143平3+1稀有西边户，目前就一套在售的！,730万,高楼层(共12层)                                                4室2厅 | 140.34平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/c7bf58c8-d671-425b-a140-c43613ae9ef5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,旭辉打造改善四房开发商统装看房方便,750万,低楼层(共26层)                                                4室2厅 | 150.63平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_awcje0oqK_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林缘精装修三房，全明户型，全天采光，换房诚心出售,440万,中楼层(共18层)                                                3室2厅 | 122.46平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_VvkILGpjJ_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,好位置，好楼层，好户型，好价格，诚心急售,448万,高楼层(共27层)                                                3室2厅 | 113.59平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_4yiFcW9ky_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,婚房三期大三房，南北通风采光赞，全新装修看房赞,600万,低楼层(共18层)                                                3室2厅 | 136.1平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_A0D3ApLPm_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,精装三房，中间楼层，采光好，诚意出售,625万,高楼层(共18层)                                                4室2厅 | 143平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_xiX4ztujM_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林缘边户大三房，视野赞，通风好,400万,低楼层(共18层)                                                3室2厅 | 131平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_kevXHDLSr_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,月亮湾三号业主重新装修好房！不靠马路！全体采光,485万,中楼层(共12层)                                                2室2厅 | 91平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/6127f34b-f809-41f6-bd84-5414cd9ed6a0_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,此房满五不唯一 翰林缘 金典房型 楼层好，带车位,490万,高楼层(共16层)                                                3室2厅 | 125平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_AvnB1CAAQ_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,满五唯一省个税，现在房东自住，诚意出售，大力推荐,420万,低楼层(共20层)                                                3室1厅 | 108平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/test-b745608c-bf16-4472-9d29-33945028dfb3.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,美颂花园月亮湾三期 大四房统装 业主诚心出售,740万,低楼层(共11层)                                                4室2厅 | 142平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/969b1219-7b15-46cc-9096-69202a7636d6_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,南北通透+全明户型+中间楼层+闹中取静,786万,中楼层(共17层)                                                4室2厅 | 142平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_3HaLOuyA5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,看房有钥匙，全明户型，楼层位置好采光充交通便利,375万,低楼层(共25层)                                                2室1厅 | 96平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_QajqIk4cX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,铂悦犀湖 中间位置 精装湖景四房 业主诚售,940万,中楼层(共26层)                                                4室2厅 | 150平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/8716988a-cb57-4d82-8466-b24de20b5793_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,毛坯大两房，阳台在客厅，满五唯一省税，有钥匙,330万,低楼层(共18层)                                                2室2厅 | 92平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_k4kjF1B5b_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德公园，精装三房，中高层，采光充足，诚心出售！,459万,高楼层(共20层)                                                3室1厅 | 104平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_e0FNhrZ7S_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,客厅大开间六米五，采光充足，北露,418万,低楼层(共18层)                                                3室2厅 | 123平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_q2t38X8w6_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,一线湖景地铁精装房+地铁一步之遥+德系品牌家居装修,799万,低楼层(共26层)                                                4室2厅 | 150平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_oQtostg2o_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德公园自住精装三房，诚意出售！,390万,低楼层(共20层)                                                3室2厅 | 108.67平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/6ac4cc7d-65d2-4f92-b8df-da5309c144db_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,园区南高教区 温馨两房 出门有地铁 交通便利 洋房品质,520万,高楼层(共12层)                                                2室2厅 | 92.43平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_Qtor8myBb_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,得以此房附车位易停车，居家改善上可顾老人下可照小孩,530万,中楼层(共25层)                                                4室2厅 | 140平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_pmtm73JXW_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德公园公园精装三房 视野开阔 采光充足,628万,中楼层(共18层)                                                4室2厅 | 139.37平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/pc1_jLWy4lnFM_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林经典3房户型，3开间朝南，带双阳台，精装保养好,388万,低楼层(共18层)                                                3室2厅 | 123平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_RkxJsXGRA_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德公园 精装温馨两房 三开间朝南 双阳台 满两年,340万,低楼层(共20层)                                                2室2厅 | 87.44平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_DKxv0tbfw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,含车位，诚意出售，无遮挡，南北通透，超大阳台。。。,450万,高楼层(共18层)                                                3室2厅 | 122.46平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_f41egAwd2_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德一期精装四房诚意出售，拎包入住,620万,低楼层(共18层)                                                4室2厅 | 143平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/52ab17b2-049b-4d7b-bdd1-09c527bd3645_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,精装一房 诚意出售 中上楼层 看房便利 可以看湖景,300万,中楼层(共27层)                                                1室2厅 | 76.33平米                                  | 北,https://ke-image.ljcdn.com/320500-inspection/8ab2ec84-111f-4618-8eb9-727159553aa7_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,业主诚售，美颂花园，满五唯一，看房方便有车位,490万,中楼层(共11层)                                                2室2厅 | 92.43平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/e60dafaf-e164-4a13-ae00-8d31223b1428_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,独墅湖月亮湾3号，精装三房，高楼层，采光好,485万,高楼层(共27层)                                                3室2厅 | 99平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/cdd086ac-f32a-4320-8572-ecd7a846ce79_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,园区海德公园精装4房诚意出售（空调+地暖）,665万,高楼层(共18层)                                                4室2厅 | 143.75平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/9e3399e1-baa4-4749-a007-e8581d3e5fbd_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林精装大三房 自住装修，诚意出售,449万,低楼层(共18层)                                                3室2厅 | 130平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Z2IDjrb8q_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林缘 精装两房 边户 诚意出售,350万,中楼层(共25层)                                                2室2厅 | 95.27平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_fxihUM7QB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德中楼层精装正四房，视野开阔，采光好,645万,中楼层(共20层)                                                4室2厅 | 140平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_hicGcWxVO_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,业主定好房子，真心急售，每个房间暖气片，高层视野好,450万,高楼层(共20层)                                                3室2厅 | 115.41平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_gDpq7ZFxF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,此房是月亮湾三期大三房 小高层一梯一户 空调地暖新风,765万,高楼层(共12层)                                                3室2厅 | 142平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_x2ahsuVAX_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林精装2房，南北通风，诚意出售,340万,中楼层(共25层)                                                2室2厅 | 95.72平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/prod-d59ab23d-f8a4-4285-8ec4-d3ea191b3190.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德公园 3室精装 中间楼层 房东诚心出售,458万,中楼层(共27层)                                                3室1厅 | 113.59平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_BXOVCHCqI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林2期南北通透3房2卫，40w精装自住，带入户花园。,490万,中楼层(共18层)                                                3室2厅 | 130平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_KSL4Ses75_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,房东着急出售，降价十万，翰林缘经典两房，高楼层,306万,高楼层(共18层)                                                2室1厅 | 84.87平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/prod-13e9ecd7-8417-47b3-a0b8-1ed3ed60321b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,满五唯一，精装自住带电地暖，中上楼层，卧室全朝南！,328万,高楼层(共16层)                                                2室2厅 | 86.13平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_BSdWqeNrP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林经典3房2厅1卫，3开间朝南，客厅很大,460万,中楼层(共18层)                                                3室2厅 | 118平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/c6ecfedf-a5a9-47b8-9d7f-5bf12ab89fd0_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,园区高教区 海德公园  次顶楼 采光好 业主诚意出售,550万,高楼层(共20层)                                                4室2厅 | 128平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_ewDk7nSi7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德经典三房，房东诚心出售，视野很好,460万,中楼层(共20层)                                                3室1厅 | 104.33平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/pc1_gjXEVrMkq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,月亮湾3号美颂花园  近地铁  靠湖边必看好房,479万,中楼层(共19层)                                                3室2厅 | 99.89平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/pc1_7ErVmU8ln_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,接地气的一楼，采光很赞，诚意出售，大胆出价,395万,低楼层(共20层)                                                3室2厅 | 105平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/prod-64d2a16e-7d16-4411-9e31-3377fdd97283.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,独墅湖创新区  美颂花园小三房 交房后从未住过人 全新,504万,中楼层(共27层)                                                3室2厅 | 99.92平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/6c614149-ed74-42e3-9437-4c82915713f5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林缘 简装两房房，三开间朝南，采光好,336万,高楼层(共25层)                                                2室2厅 | 96平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/94d71e72-91e6-4587-93c9-c01aa965820c_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,星湖公馆高层 全明户型,光线好满两年楼下地铁口2号线,350万,中楼层(共30层)                                                2室2厅 | 88平米                                  | 东南,https://ke-image.ljcdn.com/320500-inspection/f7540169-a563-4be3-9d37-433cf669f69f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,全屋一体式集成空调加地暖 两年 中间楼层 三房两卫,610万,中楼层(共18层)                                                3室2厅 | 137平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/d0a724aa-38cc-47b1-9883-df7f13c56acd_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,翰林大三房 诚意出售 看房随时,415万,高楼层(共16层)                                                3室2厅 | 125平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_NXGtD9aDG_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,婚房三房房源，采光很好，诚意出售，买她买她,408万,高楼层(共16层)                                                3室2厅 | 120平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_fJJNSXD2h_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,建屋海德公园104平精装小三房出售,435万,高楼层(共20层)                                                3室1厅 | 104.06平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_HCUXSl7FI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,少有88大两房，诚意出售，装修很赞，买她买她,378万,高楼层(共20层)                                                2室2厅 | 88平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/3b104ce1-b65b-4860-8b97-f6bbe0825469_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德精装两房，楼层，视野开阔，采光充足,363万,高楼层(共20层)                                                2室2厅 | 88平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_pRLlK2gtT.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,正气2房  业主诚信出售  有钥匙可看可看,305万,高楼层(共16层)                                                2室2厅 | 83平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/pc1_TJV92reuk_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,南北通透，  业主诚心出售，开发商统装,499万,中楼层(共12层)                                                2室1厅 | 92平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/c25bf2af-5918-4f38-98b6-726f385982c6_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,此房满两年，精装修，保养的很好，南北双阳台,578万,低楼层(共18层)                                                4室2厅 | 147.66平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/b0750fa4-463d-4cfd-8eb9-1eaa9476cd8b_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德公园  精装三房，通风好，采光好,448万,低楼层(共20层)                                                3室2厅 | 105平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/e2b49c7d-aa63-48d4-afc8-58a070f7bffc_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,独墅湖景观，适用小三房，精装修拎包入住，视野好,511万,高楼层(共27层)                                                3室2厅 | 95.32平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/a6d894e7-2d98-4f00-8ca5-aa15a789bced_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,铂悦犀湖 4室2厅 南,855万,高楼层(共26层)                                                4室2厅 | 150.42平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/prod-98646f63-80c7-4f13-ad74-0f169ad42ef4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,三期全新毛坯，业主处理资产 价格可以商量 有钥匙,730万,低楼层(共10层)                                                4室2厅 | 170平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/prod-b878a13f-79e4-4439-827c-0126f9a2d64e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,独墅湖高教区 月亮湾美颂 精装三房 满两年 诚心出售,468万,低楼层(共27层)                                                3室2厅 | 99.03平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/pc1_QvijiYAgm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,海德公园有校区，2.5创意产业园装修的3房，现代风格,415万,高楼层(共21层)                                                3室2厅 | 99平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/prod-3c366813-5151-4bb1-9a8d-c4d5e1c0ec02.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,月亮湾美颂花园一期，大四房，经典户型，自住保养好,730万,低楼层(共12层)                                                4室2厅 | 143平米                                  | 南 北,https://ke-image.ljcdn.com/320500-inspection/prod-f81f8226-fdba-4986-8df1-2e34b81d42d9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20201118,工业园区,独墅湖高教区,月亮湾地铁口一步之遥+三开间朝南小三房+楼栋好位置,476万,低楼层(共19层)                                                3室2厅 | 96.44平米                                  | 南,https://ke-image.ljcdn.com/320500-inspection/prod-152e2daf-1395-4117-88db-07e527f14f24.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
